 t max_slip_rate moment_rate
2988 -21500.0 -19000.0 0.0
2989 -21500.0 -18500.0 0.0
2990 -21500.0 -18000.0 0.0
2991 -21500.0 -17500.0 0.0
2992 -21500.0 -17000.0 50.650804
2993 -21500.0 -16500.0 47.4268
2994 -21500.0 -16000.0 46.297386
2995 -21500.0 -15500.0 45.600255
2996 -21500.0 -15000.0 44.978316
2997 -21500.0 -14500.0 44.619216
2998 -21500.0 -14000.0 44.21871
2999 -21500.0 -13500.0 43.831821
3000 -21500.0 -13000.0 43.507348
3001 -21500.0 -12500.0 43.058342
3002 -21500.0 -12000.0 42.660267
3003 -21500.0 -11500.0 42.330216
3004 -21500.0 -11000.0 41.912096
3005 -21500.0 -10500.0 41.427466
3006 -21500.0 -10000.0 41.025872
3007 -21500.0 -9500.0 40.634269
3008 -21500.0 -9000.0 40.149473
3009 -21500.0 -8500.0 39.766018
3010 -21500.0 -8000.0 39.26005
3011 -21500.0 -7500.0 38.852269
3012 -21500.0 -7000.0 38.357698
3013 -21500.0 -6500.0 37.955086
3014 -21500.0 -6000.0 37.442794
3015 -21500.0 -5500.0 36.954544
3016 -21500.0 -5000.0 36.520748
3017 -21500.0 -4500.0 36.025406
3018 -21500.0 -4000.0 35.563227
3019 -21500.0 -3500.0 35.10507
3020 -21500.0 -3000.0 34.597989
3021 -21500.0 -2500.0 34.102837
3022 -21500.0 -2000.0 33.672779
3023 -21500.0 -1500.0 33.219344
3024 -21500.0 -1000.0 32.79213
3025 -21500.0 -500.0 32.376705
3026 -21500.0 0.0 31.980038
3027 -21500.0 500.0 31.660678
3028 -21500.0 1000.0 31.174866
3029 -21500.0 1500.0 19.755209
3030 -21500.0 2000.0 0.727097
3031 -21500.0 2500.0 0.727097
3032 -21500.0 3000.0 0.727097
3033 -21500.0 3500.0 0.727097
3034 -21500.0 4000.0 0.727097
3035 -21500.0 4500.0 0.727097
3036 -21500.0 5000.0 0.727097
3037 -21500.0 5500.0 0.727097
3038 -21500.0 6000.0 0.727097
3039 -21500.0 6500.0 0.727097
3040 -21500.0 7000.0 0.727097
3041 -21500.0 7500.0 0.727097
3042 -21500.0 8000.0 0.727097
3043 -21500.0 8500.0 0.727097
3044 -21500.0 9000.0 0.727097
3045 -21500.0 9500.0 0.727097
3046 -21500.0 10000.0 0.727097
3047 -21500.0 10500.0 0.727097
3048 -21500.0 11000.0 0.727097
3049 -21500.0 11500.0 0.727097
3050 -21500.0 12000.0 0.727097
3051 -21500.0 12500.0 0.727097
3052 -21500.0 13000.0 0.727097
3053 -21500.0 13500.0 19.755209
3054 -21500.0 14000.0 31.174866
3055 -21500.0 14500.0 31.660678
3056 -21500.0 15000.0 31.980038
3057 -21500.0 15500.0 32.574359
3058 -21500.0 16000.0 33.437363
3059 -21500.0 16500.0 34.956715
3060 -21500.0 17000.0 39.922408
3061 -21500.0 17500.0 53.053156
3062 -21500.0 18000.0 0.0
3063 -21500.0 18500.0 0.0
3064 -21500.0 19000.0 0.0
3065 -21500.0 19500.0 0.0
3066 -21500.0 20000.0 0.0
3067 -21000.0 -20000.0 0.0
3068 -21000.0 -19500.0 0.0
3069 -21000.0 -19000.0 0.0
3070 -21000.0 -18500.0 0.0
3071 -21000.0 -18000.0 0.0
3072 -21000.0 -17500.0 0.0
3073 -21000.0 -17000.0 50.369133
3074 -21000.0 -16500.0 47.356051
3075 -21000.0 -16000.0 46.227189
3076 -21000.0 -15500.0 45.521461
3077 -21000.0 -15000.0 44.914855
3078 -21000.0 -14500.0 44.533843
3079 -21000.0 -14000.0 44.21871
3080 -21000.0 -13500.0 43.831821
3081 -21000.0 -13000.0 43.429055
3082 -21000.0 -12500.0 43.058342
3083 -21000.0 -12000.0 42.660267
3084 -21000.0 -11500.0 42.246382
3085 -21000.0 -11000.0 41.827589
3086 -21000.0 -10500.0 41.427466
3087 -21000.0 -10000.0 41.025872
3088 -21000.0 -9500.0 40.563718
3089 -21000.0 -9000.0 40.149473
3090 -21000.0 -8500.0 39.701045
3091 -21000.0 -8000.0 39.26005
3092 -21000.0 -7500.0 38.852269
3093 -21000.0 -7000.0 38.357698
3094 -21000.0 -6500.0 37.955086
3095 -21000.0 -6000.0 37.442794
3096 -21000.0 -5500.0 37.030263
3097 -21000.0 -5000.0 36.520748
3098 -21000.0 -4500.0 36.025406
3099 -21000.0 -4000.0 35.563227
3100 -21000.0 -3500.0 35.10507
3101 -21000.0 -3000.0 34.597989
3102 -21000.0 -2500.0 34.19257
3103 -21000.0 -2000.0 33.672779
3104 -21000.0 -1500.0 33.286594
3105 -21000.0 -1000.0 32.79213
3106 -21000.0 -500.0 32.448384
3107 -21000.0 0.0 32.041307
3108 -21000.0 500.0 31.660678
3109 -21000.0 1000.0 31.174866
3110 -21000.0 1500.0 19.755209
3111 -21000.0 2000.0 0.727097
3112 -21000.0 2500.0 0.727097
3113 -21000.0 3000.0 0.727097
3114 -21000.0 3500.0 0.727097
3115 -21000.0 4000.0 0.727097
3116 -21000.0 4500.0 0.727097
3117 -21000.0 5000.0 0.727097
3118 -21000.0 5500.0 0.727097
3119 -21000.0 6000.0 0.727097
3120 -21000.0 6500.0 0.727097
3121 -21000.0 7000.0 0.727097
3122 -21000.0 7500.0 0.727097
3123 -21000.0 8000.0 0.727097
3124 -21000.0 8500.0 0.727097
3125 -21000.0 9000.0 0.727097
3126 -21000.0 9500.0 0.727097
3127 -21000.0 10000.0 0.727097
3128 -21000.0 10500.0 0.727097
3129 -21000.0 11000.0 0.727097
3130 -21000.0 11500.0 0.727097
3131 -21000.0 12000.0 0.727097
3132 -21000.0 12500.0 0.727097
3133 -21000.0 13000.0 0.727097
3134 -21000.0 13500.0 19.755209
3135 -21000.0 14000.0 31.174866
3136 -21000.0 14500.0 31.660678
3137 -21000.0 15000.0 32.041307
3138 -21000.0 15500.0 32.648159
3139 -21000.0 16000.0 33.437363
3140 -21000.0 16500.0 35.032867
3141 -21000.0 17000.0 39.83336
3142 -21000.0 17500.0 52.352805
3143 -21000.0 18000.0 0.0
3144 -21000.0 18500.0 0.0
3145 -21000.0 19000.0 0.0
3146 -21000.0 19500.0 0.0
3147 -21000.0 20000.0 0.0
3148 -20500.0 -20000.0 0.0
3149 -20500.0 -19500.0 0.0
3150 -20500.0 -19000.0 0.0
3151 -20500.0 -18500.0 0.0
3152 -20500.0 -18000.0 0.0
3153 -20500.0 -17500.0 0.0
3154 -20500.0 -17000.0 50.122486
3155 -20500.0 -16500.0 47.289836
3156 -20500.0 -16000.0 46.227189
3157 -20500.0 -15500.0 45.521461
3158 -20500.0 -15000.0 44.914855
3159 -20500.0 -14500.0 44.533843
3160 -20500.0 -14000.0 44.136684
3161 -20500.0 -13500.0 43.831821
3162 -20500.0 -13000.0 43.429055
3163 -20500.0 -12500.0 43.058342
3164 -20500.0 -12000.0 42.660267
3165 -20500.0 -11500.0 42.246382
3166 -20500.0 -11000.0 41.827589
3167 -20500.0 -10500.0 41.427466
3168 -20500.0 -10000.0 41.025872
3169 -20500.0 -9500.0 40.563718
3170 -20500.0 -9000.0 40.149473
3171 -20500.0 -8500.0 39.701045
3172 -20500.0 -8000.0 39.26005
3173 -20500.0 -7500.0 38.852269
3174 -20500.0 -7000.0 38.442366
3175 -20500.0 -6500.0 37.955086
3176 -20500.0 -6000.0 37.520831
3177 -20500.0 -5500.0 37.030263
3178 -20500.0 -5000.0 36.520748
3179 -20500.0 -4500.0 36.101719
3180 -20500.0 -4000.0 35.627529
3181 -20500.0 -3500.0 35.10507
3182 -20500.0 -3000.0 34.688628
3183 -20500.0 -2500.0 34.19257
3184 -20500.0 -2000.0 33.762927
3185 -20500.0 -1500.0 33.286594
3186 -20500.0 -1000.0 32.870781
3187 -20500.0 -500.0 32.448384
3188 -20500.0 0.0 32.041307
3189 -20500.0 500.0 31.660678
3190 -20500.0 1000.0 31.222705
3191 -20500.0 1500.0 19.755209
3192 -20500.0 2000.0 0.727097
3193 -20500.0 2500.0 0.727097
3194 -20500.0 3000.0 0.727097
3195 -20500.0 3500.0 0.727097
3196 -20500.0 4000.0 0.727097
3197 -20500.0 4500.0 0.727097
3198 -20500.0 5000.0 0.727097
3199 -20500.0 5500.0 0.727097
3200 -20500.0 6000.0 0.727097
3201 -20500.0 6500.0 0.727097
3202 -20500.0 7000.0 0.727097
3203 -20500.0 7500.0 0.727097
3204 -20500.0 8000.0 0.727097
3205 -20500.0 8500.0 0.727097
3206 -20500.0 9000.0 0.727097
3207 -20500.0 9500.0 0.727097
3208 -20500.0 10000.0 0.727097
3209 -20500.0 10500.0 0.727097
3210 -20500.0 11000.0 0.727097
3211 -20500.0 11500.0 0.727097
3212 -20500.0 12000.0 0.727097
3213 -20500.0 12500.0 0.727097
3214 -20500.0 13000.0 0.727097
3215 -20500.0 13500.0 19.755209
3216 -20500.0 14000.0 31.222705
3217 -20500.0 14500.0 31.660678
3218 -20500.0 15000.0 32.041307
3219 -20500.0 15500.0 32.648159
3220 -20500.0 16000.0 33.51494
3221 -20500.0 16500.0 35.10507
3222 -20500.0 17000.0 39.766018
3223 -20500.0 17500.0 51.828859
3224 -20500.0 18000.0 0.0
3225 -20500.0 18500.0 0.0
3226 -20500.0 19000.0 0.0
3227 -20500.0 19500.0 0.0
3228 -20500.0 20000.0 0.0
3229 -20000.0 -20000.0 0.0
3230 -20000.0 -19500.0 0.0
3231 -20000.0 -19000.0 0.0
3232 -20000.0 -18500.0 0.0
3233 -20000.0 -18000.0 0.0
3234 -20000.0 -17500.0 0.0
3235 -20000.0 -17000.0 49.971503
3236 -20000.0 -16500.0 47.225285
3237 -20000.0 -16000.0 46.145156
3238 -20000.0 -15500.0 45.438073
3239 -20000.0 -15000.0 44.914855
3240 -20000.0 -14500.0 44.533843
3241 -20000.0 -14000.0 44.136684
3242 -20000.0 -13500.0 43.755866
3243 -20000.0 -13000.0 43.429055
3244 -20000.0 -12500.0 42.980857
3245 -20000.0 -12000.0 42.660267
3246 -20000.0 -11500.0 42.246382
3247 -20000.0 -11000.0 41.827589
3248 -20000.0 -10500.0 41.427466
3249 -20000.0 -10000.0 41.025872
3250 -20000.0 -9500.0 40.563718
3251 -20000.0 -9000.0 40.149473
3252 -20000.0 -8500.0 39.766018
3253 -20000.0 -8000.0 39.359637
3254 -20000.0 -7500.0 38.852269
3255 -20000.0 -7000.0 38.442366
3256 -20000.0 -6500.0 37.955086
3257 -20000.0 -6000.0 37.520831
3258 -20000.0 -5500.0 37.030263
3259 -20000.0 -5000.0 36.611976
3260 -20000.0 -4500.0 36.101719
3261 -20000.0 -4000.0 35.627529
3262 -20000.0 -3500.0 35.177237
3263 -20000.0 -3000.0 34.688628
3264 -20000.0 -2500.0 34.27257
3265 -20000.0 -2000.0 33.84435
3266 -20000.0 -1500.0 33.356043
3267 -20000.0 -1000.0 32.940409
3268 -20000.0 -500.0 32.512338
3269 -20000.0 0.0 32.101248
3270 -20000.0 500.0 31.716979
3271 -20000.0 1000.0 31.264768
3272 -20000.0 1500.0 19.755209
3273 -20000.0 2000.0 0.727097
3274 -20000.0 2500.0 0.727097
3275 -20000.0 3000.0 0.727097
3276 -20000.0 3500.0 0.727097
3277 -20000.0 4000.0 0.727097
3278 -20000.0 4500.0 0.727097
3279 -20000.0 5000.0 0.727097
3280 -20000.0 5500.0 0.727097
3281 -20000.0 6000.0 0.727097
3282 -20000.0 6500.0 0.727097
3283 -20000.0 7000.0 0.727097
3284 -20000.0 7500.0 0.727097
3285 -20000.0 8000.0 0.727097
3286 -20000.0 8500.0 0.727097
3287 -20000.0 9000.0 0.727097
3288 -20000.0 9500.0 0.727097
3289 -20000.0 10000.0 0.727097
3290 -20000.0 10500.0 0.727097
3291 -20000.0 11000.0 0.727097
3292 -20000.0 11500.0 0.727097
3293 -20000.0 12000.0 0.727097
3294 -20000.0 12500.0 0.727097
3295 -20000.0 13000.0 0.727097
3296 -20000.0 13500.0 19.755209
3297 -20000.0 14000.0 31.264768
3298 -20000.0 14500.0 31.716979
3299 -20000.0 15000.0 32.101248
3300 -20000.0 15500.0 32.717216
3301 -20000.0 16000.0 33.595058
3302 -20000.0 16500.0 35.177237
3303 -20000.0 17000.0 39.83336
3304 -20000.0 17500.0 51.377016
3305 -20000.0 18000.0 0.0
3306 -20000.0 18500.0 0.0
3307 -20000.0 19000.0 0.0
3308 -20000.0 19500.0 0.0
3309 -20000.0 20000.0 0.0
3310 -19500.0 -20000.0 0.0
3311 -19500.0 -19500.0 0.0
3312 -19500.0 -19000.0 0.0
3313 -19500.0 -18500.0 0.0
3314 -19500.0 -18000.0 0.0
3315 -19500.0 -17500.0 82.29332
3316 -19500.0 -17000.0 49.802548
3317 -19500.0 -16500.0 47.225285
3318 -19500.0 -16000.0 46.145156
3319 -19500.0 -15500.0 45.438073
3320 -19500.0 -15000.0 44.839966
3321 -19500.0 -14500.0 44.46316
3322 -19500.0 -14000.0 44.136684
3323 -19500.0 -13500.0 43.755866
3324 -19500.0 -13000.0 43.350321
3325 -19500.0 -12500.0 42.980857
3326 -19500.0 -12000.0 42.660267
3327 -19500.0 -11500.0 42.246382
3328 -19500.0 -11000.0 41.827589
3329 -19500.0 -10500.0 41.427466
3330 -19500.0 -10000.0 41.025872
3331 -19500.0 -9500.0 40.634269
3332 -19500.0 -9000.0 40.149473
3333 -19500.0 -8500.0 39.766018
3334 -19500.0 -8000.0 39.359637
3335 -19500.0 -7500.0 38.941013
3336 -19500.0 -7000.0 38.442366
3337 -19500.0 -6500.0 38.037562
3338 -19500.0 -6000.0 37.520831
3339 -19500.0 -5500.0 37.10814
3340 -19500.0 -5000.0 36.611976
3341 -19500.0 -4500.0 36.189114
3342 -19500.0 -4000.0 35.693623
3343 -19500.0 -3500.0 35.268605
3344 -19500.0 -3000.0 34.781503
3345 -19500.0 -2500.0 34.356644
3346 -19500.0 -2000.0 33.84435
3347 -19500.0 -1500.0 33.437363
3348 -19500.0 -1000.0 32.99451
3349 -19500.0 -500.0 32.574359
3350 -19500.0 0.0 32.15606
3351 -19500.0 500.0 31.766208
3352 -19500.0 1000.0 31.312009
3353 -19500.0 1500.0 19.755209
3354 -19500.0 2000.0 0.727097
3355 -19500.0 2500.0 0.727097
3356 -19500.0 3000.0 0.727097
3357 -19500.0 3500.0 0.727097
3358 -19500.0 4000.0 0.727097
3359 -19500.0 4500.0 0.727097
3360 -19500.0 5000.0 0.727097
3361 -19500.0 5500.0 0.727097
3362 -19500.0 6000.0 0.727097
3363 -19500.0 6500.0 0.727097
3364 -19500.0 7000.0 0.727097
3365 -19500.0 7500.0 0.727097
3366 -19500.0 8000.0 0.727097
3367 -19500.0 8500.0 0.727097
3368 -19500.0 9000.0 0.727097
3369 -19500.0 9500.0 0.727097
3370 -19500.0 10000.0 0.727097
3371 -19500.0 10500.0 0.727097
3372 -19500.0 11000.0 0.727097
3373 -19500.0 11500.0 0.727097
3374 -19500.0 12000.0 0.727097
3375 -19500.0 12500.0 0.727097
3376 -19500.0 13000.0 0.727097
3377 -19500.0 13500.0 19.755209
3378 -19500.0 14000.0 31.312009
3379 -19500.0 14500.0 31.766208
3380 -19500.0 15000.0 32.15606
3381 -19500.0 15500.0 32.79213
3382 -19500.0 16000.0 33.672779
3383 -19500.0 16500.0 35.343327
3384 -19500.0 17000.0 39.922408
3385 -19500.0 17500.0 51.101544
3386 -19500.0 18000.0 0.0
3387 -19500.0 18500.0 0.0
3388 -19500.0 19000.0 0.0
3389 -19500.0 19500.0 0.0
3390 -19500.0 20000.0 0.0
3391 -19000.0 -20000.0 0.0
3392 -19000.0 -19500.0 0.0
3393 -19000.0 -19000.0 0.0
3394 -19000.0 -18500.0 0.0
3395 -19000.0 -18000.0 0.0
3396 -19000.0 -17500.0 82.29332
3397 -19000.0 -17000.0 49.630955
3398 -19000.0 -16500.0 47.154728
3399 -19000.0 -16000.0 46.145156
3400 -19000.0 -15500.0 45.438073
3401 -19000.0 -15000.0 44.839966
3402 -19000.0 -14500.0 44.46316
3403 -19000.0 -14000.0 44.136684
3404 -19000.0 -13500.0 43.755866
3405 -19000.0 -13000.0 43.350321
3406 -19000.0 -12500.0 42.980857
3407 -19000.0 -12000.0 42.660267
3408 -19000.0 -11500.0 42.246382
3409 -19000.0 -11000.0 41.827589
3410 -19000.0 -10500.0 41.427466
3411 -19000.0 -10000.0 41.025872
3412 -19000.0 -9500.0 40.634269
3413 -19000.0 -9000.0 40.2314
3414 -19000.0 -8500.0 39.766018
3415 -19000.0 -8000.0 39.359637
3416 -19000.0 -7500.0 38.941013
3417 -19000.0 -7000.0 38.5251
3418 -19000.0 -6500.0 38.037562
3419 -19000.0 -6000.0 37.610466
3420 -19000.0 -5500.0 37.191104
3421 -19000.0 -5000.0 36.698477
3422 -19000.0 -4500.0 36.278176
3423 -19000.0 -4000.0 35.755732
3424 -19000.0 -3500.0 35.343327
3425 -19000.0 -3000.0 34.863547
3426 -19000.0 -2500.0 34.444957
3427 -19000.0 -2000.0 33.935063
3428 -19000.0 -1500.0 33.51494
3429 -19000.0 -1000.0 33.067731
3430 -19000.0 -500.0 32.648159
3431 -19000.0 0.0 32.223707
3432 -19000.0 500.0 31.814351
3433 -19000.0 1000.0 31.362089
3434 -19000.0 1500.0 25.246947
3435 -19000.0 2000.0 0.727097
3436 -19000.0 2500.0 0.727097
3437 -19000.0 3000.0 0.727097
3438 -19000.0 3500.0 0.727097
3439 -19000.0 4000.0 0.727097
3440 -19000.0 4500.0 0.727097
3441 -19000.0 5000.0 0.727097
3442 -19000.0 5500.0 0.727097
3443 -19000.0 6000.0 0.727097
3444 -19000.0 6500.0 0.727097
3445 -19000.0 7000.0 0.727097
3446 -19000.0 7500.0 0.727097
3447 -19000.0 8000.0 0.727097
3448 -19000.0 8500.0 0.727097
3449 -19000.0 9000.0 0.727097
3450 -19000.0 9500.0 0.727097
3451 -19000.0 10000.0 0.727097
3452 -19000.0 10500.0 0.727097
3453 -19000.0 11000.0 0.727097
3454 -19000.0 11500.0 0.727097
3455 -19000.0 12000.0 0.727097
3456 -19000.0 12500.0 0.727097
3457 -19000.0 13000.0 0.727097
3458 -19000.0 13500.0 25.246947
3459 -19000.0 14000.0 31.362089
3460 -19000.0 14500.0 31.814351
3461 -19000.0 15000.0 32.223707
3462 -19000.0 15500.0 32.870781
3463 -19000.0 16000.0 33.762927
3464 -19000.0 16500.0 35.482212
3465 -19000.0 17000.0 40.069776
3466 -19000.0 17500.0 50.810401
3467 -19000.0 18000.0 0.0
3468 -19000.0 18500.0 0.0
3469 -19000.0 19000.0 0.0
3470 -19000.0 19500.0 0.0
3471 -19000.0 20000.0 0.0
3472 -18500.0 -20000.0 0.0
3473 -18500.0 -19500.0 0.0
3474 -18500.0 -19000.0 0.0
3475 -18500.0 -18500.0 0.0
3476 -18500.0 -18000.0 0.0
3477 -18500.0 -17500.0 72.239283
3478 -18500.0 -17000.0 49.548197
3479 -18500.0 -16500.0 47.154728
3480 -18500.0 -16000.0 46.072737
3481 -18500.0 -15500.0 45.438073
3482 -18500.0 -15000.0 44.839966
3483 -18500.0 -14500.0 44.46316
3484 -18500.0 -14000.0 44.136684
3485 -18500.0 -13500.0 43.755866
3486 -18500.0 -13000.0 43.350321
3487 -18500.0 -12500.0 42.980857
3488 -18500.0 -12000.0 42.660267
3489 -18500.0 -11500.0 42.246382
3490 -18500.0 -11000.0 41.827589
3491 -18500.0 -10500.0 41.427466
3492 -18500.0 -10000.0 41.025872
3493 -18500.0 -9500.0 40.634269
3494 -18500.0 -9000.0 40.2314
3495 -18500.0 -8500.0 39.83336
3496 -18500.0 -8000.0 39.443794
3497 -18500.0 -7500.0 38.941013
3498 -18500.0 -7000.0 38.5251
3499 -18500.0 -6500.0 38.118143
3500 -18500.0 -6000.0 37.698494
3501 -18500.0 -5500.0 37.191104
3502 -18500.0 -5000.0 36.772903
3503 -18500.0 -4500.0 36.374126
3504 -18500.0 -4000.0 35.862673
3505 -18500.0 -3500.0 35.420134
3506 -18500.0 -3000.0 34.956715
3507 -18500.0 -2500.0 34.525997
3508 -18500.0 -2000.0 34.012362
3509 -18500.0 -1500.0 33.595058
3510 -18500.0 -1000.0 33.14188
3511 -18500.0 -500.0 32.717216
3512 -18500.0 0.0 32.294443
3513 -18500.0 500.0 31.933277
3514 -18500.0 1000.0 31.455662
3515 -18500.0 1500.0 25.246947
3516 -18500.0 2000.0 0.727097
3517 -18500.0 2500.0 0.727097
3518 -18500.0 3000.0 0.727097
3519 -18500.0 3500.0 0.727097
3520 -18500.0 4000.0 0.727097
3521 -18500.0 4500.0 0.727097
3522 -18500.0 5000.0 0.727097
3523 -18500.0 5500.0 0.727097
3524 -18500.0 6000.0 0.727097
3525 -18500.0 6500.0 0.727097
3526 -18500.0 7000.0 0.727097
3527 -18500.0 7500.0 0.727097
3528 -18500.0 8000.0 0.727097
3529 -18500.0 8500.0 0.727097
3530 -18500.0 9000.0 0.727097
3531 -18500.0 9500.0 0.727097
3532 -18500.0 10000.0 0.727097
3533 -18500.0 10500.0 0.727097
3534 -18500.0 11000.0 0.727097
3535 -18500.0 11500.0 0.727097
3536 -18500.0 12000.0 0.727097
3537 -18500.0 12500.0 0.727097
3538 -18500.0 13000.0 0.727097
3539 -18500.0 13500.0 25.246947
3540 -18500.0 14000.0 31.455662
3541 -18500.0 14500.0 31.933277
3542 -18500.0 15000.0 32.294443
3543 -18500.0 15500.0 32.940409
3544 -18500.0 16000.0 33.935063
3545 -18500.0 16500.0 35.627529
3546 -18500.0 17000.0 40.2314
3547 -18500.0 17500.0 50.650804
3548 -18500.0 18000.0 0.0
3549 -18500.0 18500.0 0.0
3550 -18500.0 19000.0 0.0
3551 -18500.0 19500.0 0.0
3552 -18500.0 20000.0 0.0
3553 -18000.0 -20000.0 0.0
3554 -18000.0 -19500.0 0.0
3555 -18000.0 -19000.0 0.0
3556 -18000.0 -18500.0 0.0
3557 -18000.0 -18000.0 0.0
3558 -18000.0 -17500.0 67.171957
3559 -18000.0 -17000.0 49.475023
3560 -18000.0 -16500.0 47.078806
3561 -18000.0 -16000.0 46.072737
3562 -18000.0 -15500.0 45.438073
3563 -18000.0 -15000.0 44.839966
3564 -18000.0 -14500.0 44.46316
3565 -18000.0 -14000.0 44.136684
3566 -18000.0 -13500.0 43.755866
3567 -18000.0 -13000.0 43.429055
3568 -18000.0 -12500.0 43.058342
3569 -18000.0 -12000.0 42.660267
3570 -18000.0 -11500.0 42.246382
3571 -18000.0 -11000.0 41.912096
3572 -18000.0 -10500.0 41.505937
3573 -18000.0 -10000.0 41.107584
3574 -18000.0 -9500.0 40.702127
3575 -18000.0 -9000.0 40.308334
3576 -18000.0 -8500.0 39.83336
3577 -18000.0 -8000.0 39.443794
3578 -18000.0 -7500.0 39.023558
3579 -18000.0 -7000.0 38.601287
3580 -18000.0 -6500.0 38.199755
3581 -18000.0 -6000.0 37.698494
3582 -18000.0 -5500.0 37.274957
3583 -18000.0 -5000.0 36.867621
3584 -18000.0 -4500.0 36.374126
3585 -18000.0 -4000.0 35.948447
3586 -18000.0 -3500.0 35.482212
3587 -18000.0 -3000.0 35.032867
3588 -18000.0 -2500.0 34.597989
3589 -18000.0 -2000.0 34.19257
3590 -18000.0 -1500.0 33.672779
3591 -18000.0 -1000.0 33.286594
3592 -18000.0 -500.0 32.79213
3593 -18000.0 0.0 32.376705
3594 -18000.0 500.0 31.980038
3595 -18000.0 1000.0 31.551294
3596 -18000.0 1500.0 25.246947
3597 -18000.0 2000.0 0.727097
3598 -18000.0 2500.0 0.727097
3599 -18000.0 3000.0 0.727097
3600 -18000.0 3500.0 0.727097
3601 -18000.0 4000.0 0.727097
3602 -18000.0 4500.0 0.727097
3603 -18000.0 5000.0 0.727097
3604 -18000.0 5500.0 0.727097
3605 -18000.0 6000.0 0.727097
3606 -18000.0 6500.0 0.727097
3607 -18000.0 7000.0 0.727097
3608 -18000.0 7500.0 0.727097
3609 -18000.0 8000.0 0.727097
3610 -18000.0 8500.0 0.727097
3611 -18000.0 9000.0 0.727097
3612 -18000.0 9500.0 0.727097
3613 -18000.0 10000.0 0.727097
3614 -18000.0 10500.0 0.727097
3615 -18000.0 11000.0 0.727097
3616 -18000.0 11500.0 0.727097
3617 -18000.0 12000.0 0.727097
3618 -18000.0 12500.0 0.727097
3619 -18000.0 13000.0 0.727097
3620 -18000.0 13500.0 25.246947
3621 -18000.0 14000.0 31.551294
3622 -18000.0 14500.0 31.980038
3623 -18000.0 15000.0 32.376705
3624 -18000.0 15500.0 33.067731
3625 -18000.0 16000.0 34.102837
3626 -18000.0 16500.0 35.862673
3627 -18000.0 17000.0 40.396188
3628 -18000.0 17500.0 50.587376
3629 -18000.0 18000.0 0.0
3630 -18000.0 18500.0 0.0
3631 -18000.0 19000.0 0.0
3632 -18000.0 19500.0 0.0
3633 -18000.0 20000.0 0.0
3634 -17500.0 -20000.0 0.0
3635 -17500.0 -19500.0 0.0
3636 -17500.0 -19000.0 0.0
3637 -17500.0 -18500.0 0.0
3638 -17500.0 -18000.0 0.0
3639 -17500.0 -17500.0 64.275669
3640 -17500.0 -17000.0 49.406135
3641 -17500.0 -16500.0 47.078806
3642 -17500.0 -16000.0 46.072737
3643 -17500.0 -15500.0 45.438073
3644 -17500.0 -15000.0 44.839966
3645 -17500.0 -14500.0 44.46316
3646 -17500.0 -14000.0 44.136684
3647 -17500.0 -13500.0 43.755866
3648 -17500.0 -13000.0 43.429055
3649 -17500.0 -12500.0 43.058342
3650 -17500.0 -12000.0 42.660267
3651 -17500.0 -11500.0 42.330216
3652 -17500.0 -11000.0 41.912096
3653 -17500.0 -10500.0 41.505937
3654 -17500.0 -10000.0 41.107584
3655 -17500.0 -9500.0 40.702127
3656 -17500.0 -9000.0 40.308334
3657 -17500.0 -8500.0 39.922408
3658 -17500.0 -8000.0 39.539442
3659 -17500.0 -7500.0 39.106117
3660 -17500.0 -7000.0 38.683563
3661 -17500.0 -6500.0 38.277497
3662 -17500.0 -6000.0 37.78053
3663 -17500.0 -5500.0 37.352371
3664 -17500.0 -5000.0 36.954544
3665 -17500.0 -4500.0 36.520748
3666 -17500.0 -4000.0 36.025406
3667 -17500.0 -3500.0 35.627529
3668 -17500.0 -3000.0 35.177237
3669 -17500.0 -2500.0 34.688628
3670 -17500.0 -2000.0 34.27257
3671 -17500.0 -1500.0 33.84435
3672 -17500.0 -1000.0 33.356043
3673 -17500.0 -500.0 32.940409
3674 -17500.0 0.0 32.512338
3675 -17500.0 500.0 32.101248
3676 -17500.0 1000.0 31.660678
3677 -17500.0 1500.0 27.822369
3678 -17500.0 2000.0 0.727097
3679 -17500.0 2500.0 0.727097
3680 -17500.0 3000.0 0.727097
3681 -17500.0 3500.0 0.727097
3682 -17500.0 4000.0 0.727097
3683 -17500.0 4500.0 0.727097
3684 -17500.0 5000.0 0.727097
3685 -17500.0 5500.0 0.727097
3686 -17500.0 6000.0 0.727097
3687 -17500.0 6500.0 0.727097
3688 -17500.0 7000.0 0.727097
3689 -17500.0 7500.0 0.727097
3690 -17500.0 8000.0 0.727097
3691 -17500.0 8500.0 0.727097
3692 -17500.0 9000.0 0.727097
3693 -17500.0 9500.0 0.727097
3694 -17500.0 10000.0 0.727097
3695 -17500.0 10500.0 0.727097
3696 -17500.0 11000.0 0.727097
3697 -17500.0 11500.0 0.727097
3698 -17500.0 12000.0 0.727097
3699 -17500.0 12500.0 0.727097
3700 -17500.0 13000.0 0.727097
3701 -17500.0 13500.0 27.822369
3702 -17500.0 14000.0 31.660678
3703 -17500.0 14500.0 32.101248
3704 -17500.0 15000.0 32.512338
3705 -17500.0 15500.0 33.219344
3706 -17500.0 16000.0 34.27257
3707 -17500.0 16500.0 36.101719
3708 -17500.0 17000.0 40.634269
3709 -17500.0 17500.0 50.51966
3710 -17500.0 18000.0 0.0
