 t slip_2 slip_3 slip_rate_2 slip_rate_3 shear_stress_2 shear_stress_3 state
0 0.0 0.0 0.0 -9.06016 -16.1185 -32.20000076294 -2.815013582818e-06 7.602059993903
1 4.73078429148 4.11912e-09 -1.092359226384e-15 -9.06009 -15.4424 -32.20005156945 -1.335169569973e-05 7.602060000544
2 21.76648428479 1.89595e-08 -1.30899976841e-14 -9.05968 -14.9861 -32.20036134905 -3.814415484368e-05 7.60206002438
3 30.79169488441 2.68307e-08 -2.47120735549e-14 -9.05895 -14.766 -32.20090964635 -6.321905709208e-05 7.602060036909
4 32.87664990357 2.86527e-08 -2.908354555453e-14 -9.05779 -14.5455 -32.2017724097 -0.0001047429989232 7.602060039764
5 33.54150115693 2.92357e-08 -3.146630525282e-14 -9.05601 -14.3304 -32.20310820322 -0.0001712108809348 7.602060040653
6 33.75324906029 2.94221e-08 -3.257791791793e-14 -9.05478 -14.2287 -32.20402972551 -0.000215789069715 7.602060040929
7 33.8591472431 2.95155e-08 -3.324338710921e-14 -9.05397 -14.1761 -32.20463725696 -0.0002431158944896 7.602060041064
8 33.94458044089 2.9591e-08 -3.384090070033e-14 -9.05321 -14.1386 -32.20520039 -0.0002645513702374 7.602060041172
9 34.04232481774 2.96776e-08 -3.45676444459e-14 -9.05225 -14.1174 -32.20592265039 -0.0002772247596342 7.602060041293
10 34.13040750488 2.97558e-08 -3.52380655628e-14 -9.05129 -14.1351 -32.20664214277 -0.0002655618812282 7.602060041401
11 34.23256087652 2.98467e-08 -3.594574886748e-14 -9.05007 -14.1718 -32.20755317554 -0.0002433685001166 7.602060041523
12 34.32335024256 2.99277e-08 -3.650414731917e-14 -9.0489 -14.2799 -32.20842551319 -0.0001892306756863 7.602060041629
13 34.41970581039 3.00139e-08 -3.695258306077e-14 -9.04759 -14.3516 -32.20940654985 -0.0001599621695624 7.602060041739
14 34.51017379633 3.00951e-08 -3.7300613053609996e-14 -9.0463 -14.5169 -32.21037149079 -0.0001089996027253 7.60206004184
15 34.6079633165 3.01831e-08 -3.768822208503e-14 -9.04484 -14.1449 -32.21146309342 -0.0002558513397913 7.602060041945
16 34.70816153103 3.02737e-08 -3.914727727784e-14 -9.04325 -13.6636 -32.21265487382 -0.0007721758345625 7.60206004205
17 34.81291092943 3.03687e-08 -4.197967590796e-14 -9.04149 -13.4821 -32.21397561484 -0.001168003062796 7.602060042156
18 34.90933369178 3.04565e-08 -4.5749963894909996e-14 -9.03981 -13.3652 -32.21522799273 -0.001522951022918 7.60206004225
19 35.02345132923 3.05608e-08 -5.0173783911709996e-14 -9.03782 -13.5031 -32.21672270549 -0.00110348630791 7.602060042356
20 35.14062519384 3.06685e-08 -5.2997804656239994e-14 -9.03586 -13.7277 -32.21818439742 -0.0006550867504022 7.602060042459
21 35.2606344602 3.07792e-08 -5.5566145791019995e-14 -9.03387 -13.5514 -32.21967188638 -0.0009785546530812 7.60206004256
22 35.38033105497 3.08902e-08 -5.998861750608e-14 -9.03182 -13.3513 -32.22120589436 -0.001544085565046 7.602060042654
23 35.53163596824 3.10312e-08 -6.683435778039e-14 -9.02924 -13.3793 -32.22313880321 -0.001439316897886 7.602060042766
