 t slip_2 slip_3 slip_rate_2 slip_rate_3 shear_stress_2 shear_stress_3 state
0 0.0 0.0 0.0 -9.06016 -16.1185 -32.20000076294 -2.815013582818e-06 7.602059993903
1 4.73078429148 4.11918e-09 -1.018459849309e-15 -9.06008 -15.5075 -32.20005981498 -1.149377676802e-05 7.602060000544
2 21.76648428479 1.89602e-08 -6.722880672375e-15 -9.05965 -15.7446 -32.20038054437 -6.651392449854e-06 7.602060024372
3 30.79169488441 2.68319e-08 -5.192691326657e-15 -9.05893 -15.0618 -32.20091980396 3.1987126936e-05 7.602060036897
4 32.87664990357 2.86539e-08 -2.010885201388e-15 -9.05782 -14.5529 -32.20175283756 0.0001029801261282 7.602060039752
5 33.54150115693 2.92368e-08 6.71183836819e-16 -9.0561 -14.2312 -32.20303841678 0.0002151564152301 7.602060040641
6 33.75324906029 2.94231e-08 2.125438201072e-15 -9.05492 -14.0962 -32.20392503279 0.0002928070312879 7.602060040917
7 33.8591472431 2.95165e-08 3.046704629313e-15 -9.05414 -14.0257 -32.20450967875 0.000343818009013 7.602060041053
8 33.94458044089 2.9592e-08 3.908392223624e-15 -9.05341 -13.9683 -32.20505187099 0.000391747517256 7.602060041161
9 34.04232481774 2.96785e-08 5.038322907663e-15 -9.05248 -13.9047 -32.20574838938 0.0004526281351978 7.602060041283
10 34.13040750488 2.97567e-08 6.211096625566e-15 -9.05155 -13.8503 -32.20644456354 0.0005119493472897 7.602060041391
11 34.23256087652 2.98475e-08 7.76146499165e-15 -9.05037 -13.7847 -32.20733095702 0.0005937401731157 7.602060041514
12 34.32335024256 2.99284e-08 9.343846922778e-15 -9.04922 -13.7371 -32.20818529401 0.0006608022212105 7.60206004162
13 34.41970581039 3.00146e-08 1.122084571747e-14 -9.04793 -13.6802 -32.2091530264 0.0007510370816752 7.602060041731
14 34.51017379633 3.00957e-08 1.32209270123e-14 -9.04665 -13.6358 -32.21011127408 0.0008296298379143 7.602060041832
15 34.6079633165 3.01837e-08 1.559778045963e-14 -9.0452 -13.588 -32.21119546118 0.0009229442192034 7.602060041939
16 34.70816153103 3.02742e-08 1.83692557575e-14 -9.04366 -13.5369 -32.21234823937 0.001034552609965 7.602060042045
17 34.81291092943 3.03691e-08 2.1466446829479998e-14 -9.042 -13.5147 -32.21358785872 0.001084886461197 7.602060042152
18 34.90933369178 3.04568e-08 2.463768550372e-14 -9.04045 -13.4563 -32.21474954416 0.001236621224498 7.602060042246
19 35.02345132923 3.0561e-08 2.869878476456e-14 -9.0386 -13.4444 -32.21613917071 0.001265505999539 7.602060042354
20 35.14062519384 3.06684e-08 3.304048315057e-14 -9.03668 -13.4193 -32.21757254597 0.00133504361455 7.60206004246
21 35.2606344602 3.07789e-08 3.769948852514e-14 -9.03472 -13.4114 -32.21903754338 0.001353373201328 7.602060042563
22 35.38033105497 3.08897e-08 4.234240047049e-14 -9.03277 -13.3845 -32.22049721138 0.001433509527363 7.60206004266
23 35.53163596824 3.10304e-08 4.9800786609129996e-14 -9.03031 -13.2494 -32.22233614143 0.001945732135065 7.602060042775
24 35.66847707448 3.11583e-08 5.797904875956e-14 -9.02811 -13.2033 -32.22398558599 0.00215293969782 7.602060042872
25 35.80877604784 3.12902e-08 6.680432762695999e-14 -9.02586 -13.2149 -32.22566621128 0.002085281961901 7.602060042963
26 35.93270917836 3.14072e-08 7.400113963139e-14 -9.0239 -13.2478 -32.22713743099 0.001924311457676 7.602060043038
27 36.09100901566 3.15575e-08 8.38026078086e-14 -9.02139 -13.1464 -32.22901713116 0.002416692095571 7.602060043126
28 36.23463127743 3.16946e-08 9.556564651348999e-14 -9.01909 -13.0525 -32.23073340097 0.002984326818338 7.602060043197
29 36.38707708159 3.18408e-08 1.0867111686189999e-13 -9.01673 -13.0883 -32.23250190656 0.002733268299391 7.602060043263
30 36.54131797652 3.19897e-08 1.2074634160519999e-13 -9.01429 -13.1174 -32.234326174 0.002542065905785 7.602060043322
31 36.70347316577 3.2147e-08 1.3370435527589998e-13 -9.0117 -13.0547 -32.23626851548 0.002919641241217 7.602060043374
32 36.85866888402 3.22985e-08 1.4924859911069998e-13 -9.00928 -12.9606 -32.23807558284 0.003605905293064 7.602060043414
33 37.02339547005 3.24603e-08 1.671222380921e-13 -9.00673 -12.9826 -32.23998639616 0.003408252929424 7.602060043447
34 37.19360957399 3.26284e-08 1.8492002503979999e-13 -9.00404 -12.9569 -32.24200170462 0.003593796892239 7.60206004347
35 37.3555954527 3.27893e-08 2.0468143493879999e-13 -9.00145 -12.8774 -32.2439354343 0.004290785959671 7.602060043481
36 37.52696519587 3.29607e-08 2.279165514736e-13 -8.99868 -12.8714 -32.2460080084 0.00432250782653 7.602060043481
37 37.68192994979 3.31166e-08 2.48381205733e-13 -8.99611 -12.8803 -32.24792911093 0.004210111696287 7.602060043471
38 37.83575699985 3.32722e-08 2.690706996692e-13 -8.99356 -12.863 -32.24983811014 0.004355750723522 7.602060043451
39 38.01141082735 3.34511e-08 2.936035069062e-13 -8.99063 -12.8504 -32.25203579006 0.004454360091973 7.602060043416
40 38.18522646049 3.36293e-08 3.179544080865e-13 -8.98767 -12.8582 -32.25424753491 0.004345597994427 7.602060043368
41 38.35013183559 3.37995e-08 3.4077872389129996e-13 -8.98488 -12.8578 -32.25633562649 0.004322609281035 7.602060043311
42 38.49486538084 3.39498e-08 3.6096395065589997e-13 -8.9824 -12.8491 -32.25819281423 0.00438440408822 7.602060043251
43 38.64443022164 3.4106e-08 3.8316677054649995e-13 -8.97977 -12.8029 -32.26016228194 0.004847605186851 7.602060043178
44 38.79418239488 3.42634e-08 4.0818298663899994e-13 -8.97713 -12.7573 -32.2621361229 0.005352572914645 7.602060043096
45 38.959757995 3.44385e-08 4.3747098027359994e-13 -8.97418 -12.7532 -32.2643400862 0.005366611730393 7.602060042992
46 39.06720449474 3.45528e-08 4.565073161046e-13 -8.9722 -12.7454 -32.26582159216 0.005438875348786 7.602060042918
47 39.20194483137 3.46969e-08 4.820177275584999e-13 -8.96963 -12.6962 -32.26774528491 0.006056443686539 7.602060042816
48 39.36255696944 3.48698e-08 5.163775987007e-13 -8.96651 -12.653 -32.27008504832 0.006642818641474 7.602060042683
49 39.54485272949 3.50675e-08 5.56880686702e-13 -8.9629 -12.6564 -32.27278694068 0.006535958053316 7.602060042516
50 39.7188045534 3.52577e-08 5.962221351005999e-13 -8.9593 -12.6243 -32.27548048873 0.006980012483138 7.602060042339
51 39.91183679535 3.54707e-08 6.448039574593e-13 -8.95515 -12.5862 -32.27858454563 0.007548295350818 7.602060042122
52 40.06791348036 3.56445e-08 6.844631462263999e-13 -8.95176 -12.6063 -32.28112333059 0.007151784816171 7.60206004193
53 40.23247839869 3.58291e-08 7.250799062138e-13 -8.94808 -12.5964 -32.28387565327 0.007255274215953 7.602060041712
54 40.39217824289 3.60099e-08 7.678477266464999e-13 -8.94434 -12.5507 -32.28667699595 0.007992309335714 7.602060041483
55 40.5641722373 3.62063e-08 8.166902202121999e-13 -8.94022 -12.5535 -32.28975616457 0.007866669793363 7.602060041218
56 40.73778890253 3.64065e-08 8.642080444268999e-13 -8.93601 -12.5626 -32.2929093388 0.00763055186265 7.602060040929
57 40.8916340095 3.65856e-08 9.085004499856999e-13 -8.93208 -12.5157 -32.29585014295 0.008424098433566 7.602060040655
58 41.06676967918 3.67915e-08 9.638985711117e-13 -8.92744 -12.4984 -32.29932312149 0.008674836566856 7.602060040322
59 41.23393282016 3.69901e-08 1.0152433400720001e-12 -8.92297 -12.5241 -32.30266204085 0.008092243621051 7.60206003998
60 41.3925095817 3.71804e-08 1.064112649086e-12 -8.91855 -12.4869 -32.30597211224 0.008728533325075 7.602060039636
61 41.55476623099 3.73772e-08 1.1206399225650001e-12 -8.91378 -12.439 -32.30954296462 0.009641023492519 7.602060039261
62 41.73278812844 3.75956e-08 1.1845968075950001e-12 -8.90849 -12.4568 -32.31350084313 0.009142373787434 7.602060038822
63 41.88972089843 3.77904e-08 1.239663295934e-12 -8.90366 -12.4386 -32.31711625518 0.009430243889932 7.602060038411
64 42.04674371141 3.79876e-08 1.301178455487e-12 -8.89851 -12.3795 -32.32096980897 0.01067794990759 7.602060037975
65 42.20283143035 3.8186e-08 1.367211502168e-12 -8.89328 -12.3795 -32.32487992546 0.01055107205881 7.602060037516
66 42.37708799751 3.84103e-08 1.438022513959e-12 -8.88733 -12.3913 -32.3293332701 0.01013157371585 7.602060036972
67 42.54496267924 3.86294e-08 1.510969247871e-12 -8.88119 -12.329 -32.33393270171 0.01153132415814 7.602060036416
68 42.73918554358 3.88869e-08 1.605554945113e-12 -8.87383 -12.3146 -32.3394380406 0.0117212885721 7.602060035729
69 42.90982465357 3.91168e-08 1.6863722777850001e-12 -8.86721 -12.323 -32.34439337114 0.01132374796286 7.602060035085
70 43.08307393953 3.9354e-08 1.774698453376e-12 -8.86 -12.2591 -32.34978479565 0.01290442485223 7.602060034391
71 43.2369433708 3.9568e-08 1.862165399232e-12 -8.85337 -12.2435 -32.35475001803 0.01317659749961 7.602060033738
72 43.39518232871 3.97916e-08 1.950123162506e-12 -8.84642 -12.2619 -32.35995292806 0.01243220110431 7.602060033029
73 43.56389709269 4.0034e-08 2.0469440753280002e-12 -8.83857 -12.2099 -32.36582621892 0.01376336042362 7.602060032228
74 43.74225716098 4.02953e-08 2.163909756713e-12 -8.82982 -12.1723 -32.37236929566 0.01471356919584 7.602060031328
75 43.90376752489 4.05365e-08 2.270277438256e-12 -8.8217 -12.1891 -32.37844999257 0.01389596686437 7.602060030463
76 44.05478400918 4.07663e-08 2.371204230694e-12 -8.81374 -12.1501 -32.38440378677 0.0149258137907 7.602060029608
77 44.21787907219 4.10193e-08 2.495057340641e-12 -8.80465 -12.099 -32.39120556051 0.01644575671395 7.602060028631
78 44.38382460325 4.12824e-08 2.626130465726e-12 -8.79508 -12.1115 -32.39836872107 0.01563486291575 7.602060027576
79 44.55205984387 4.15552e-08 2.758230876288e-12 -8.785 -12.0836 -32.40591156457 0.0162936107992 7.602060026441
80 44.70008830896 4.18007e-08 2.88925900389e-12 -8.77557 -12.0282 -32.41296596758 0.01811876163247 7.602060025383
